id	effectiveTime	active	moduleId	refsetId	referencedComponentId	mapGroup	mapPriority	mapRule	mapAdvice	mapTarget	correlationId	mapCategoryId
43d46adb-8cef-47e9-a24f-69a152dbcfb2	20140731	1	900000000000207008	450993002	398909004	1	1	TRUE	ALWAYS S99	S99	447561005	447637006
43e073e0-be50-4580-97e8-2c97fd3567c5	20140731	1	900000000000207008	450993002	42800007	1	1	TRUE	ALWAYS N08	N08	447561005	447637006
43e146b6-0e17-4e39-b57d-2300cb73bfe7	20140731	1	900000000000207008	450993002	268029009	1	1	TRUE	ALWAYS L99	L99	447561005	447637006
43f52fab-227b-4c79-bb21-4faf63826c93	20140731	1	900000000000207008	450993002	239720000	1	1	TRUE	ALWAYS L96	L96	447561005	447637006
43f9b6ce-4dd7-4634-938b-699298129c1a	20140731	1	900000000000207008	450993002	240536007	1	1	TRUE	ALWAYS S03	S03	447561005	447637006
43fa0622-d9e5-49b8-aedd-8c97573a32cb	20140731	1	900000000000207008	450993002	166922008	1	1	TRUE	ALWAYS A91	A91	447561005	447637006
4410ddd9-2afe-44ae-bd2e-55c8460c83d9	20140731	1	900000000000207008	450993002	424619006	1	1	TRUE	ALWAYS -31	-31	447561005	447637006
44125b6f-1151-4670-813b-e485495c29c1	20140731	1	900000000000207008	450993002	236703003	1	1	TRUE	ALWAYS U71	U71	447561005	447637006
44322a03-ec82-4cf3-a38f-dfd6189b53ed	20140731	1	900000000000207008	450993002	373621006	1	1	TRUE	ALWAYS A01	A01	447561005	447637006
4442afd9-68e7-4746-8453-2fc9565c7657	20140731	1	900000000000207008	450993002	281531008	1	1	TRUE	ALWAYS L73	L73	447561005	447637006
44480c36-f8bb-4868-a9bb-bc78ce5897e2	20140731	1	900000000000207008	450993002	171055003	1	1	TRUE	ALWAYS -45	-45	447561005	447637006
444c151d-3267-4908-9b97-e98e3bbc12b7	20140731	1	900000000000207008	450993002	271613005	1	1	TRUE	ALWAYS D29	D29	447561005	447637006
4464303c-65d7-49c3-bd91-784e3f9becd2	20140731	1	900000000000207008	450993002	125660006	1	1	TRUE	ALWAYS S18	S18	447561005	447637006
4467fa27-e748-4c31-b29e-f7d9aee9983e	20140731	1	900000000000207008	450993002	92814006	1	1	TRUE	ALWAYS B73	B73	447561005	447637006
446a59dd-61cc-46c6-aa0c-173aa87c9e7d	20140731	1	900000000000207008	450993002	41888000	1	1	TRUE	ALWAYS L07	L07	447561005	447637006
447f8276-1e9e-44ea-9e7d-91c452a1630b	20140731	1	900000000000207008	450993002	28293008	1	1	TRUE	ALWAYS B83	B83	447561005	447637006
44913d13-4bd9-4f1b-8c7b-cfa3391b93e1	20140731	1	900000000000207008	450993002	211332006	1	1	TRUE	ALWAYS S17	S17	447561005	447637006
44a126e5-71cf-4ef0-8b40-6c5730a5caa6	20140731	1	900000000000207008	450993002	33655002	1	1	TRUE	ALWAYS U71	U71	447561005	447637006
44a3abc9-6177-47bd-aecb-efe1202c40ae	20140731	1	900000000000207008	450993002	202287001	1	1	TRUE	ALWAYS L99	L99	447561005	447637006
44a4e7be-f6c8-470c-ae6c-a90bf81228cc	20140731	1	900000000000207008	450993002	27720003	1	1	TRUE	ALWAYS S99	S99	447561005	447637006
44ab7ef0-1a24-44d0-9c38-50f31dd7e8a4	20140731	1	900000000000207008	450993002	278053004	1	2	IFA 248153007 | Male (finding) |	IF MALE CHOOSE Y78 | MAP IS CONTEXT DEPENDENT FOR GENDER	Y78	447561005	447639009
44e411a9-5b23-4d7c-8bec-c9038b87127f	20140731	1	900000000000207008	450993002	67873006	1	1	TRUE	ALWAYS T99	T99	447561005	447637006
44f6917b-f4a4-454e-8fca-dd4c2b8a1545	20140731	1	900000000000207008	450993002	92764008	1	1	TRUE	ALWAYS Y79	Y79	447561005	447637006
44fc9627-9580-4d79-bb9e-a9f03b5f5744	20140731	1	900000000000207008	450993002	449710006	1	1	TRUE	ALWAYS S76	S76	447561005	447637006
451d7941-0802-4729-a022-dfc944e30b3a	20140731	1	900000000000207008	450993002	4834000	1	1	TRUE	ALWAYS D70	D70	447561005	447637006
4524bc34-4b30-49cd-820f-16604d220682	20140731	1	900000000000207008	450993002	9560007	1	1	TRUE	ALWAYS L81	L81	447561005	447637006
45262469-46e8-4070-a6aa-18831b7c0ca5	20140731	1	900000000000207008	450993002	267953003	1	1	TRUE	ALWAYS L14	L14	447561005	447637006
4528f5e5-9711-4f4a-ab97-814defab49d1	20140731	1	900000000000207008	450993002	125598003	1	1	TRUE	ALWAYS L81	L81	447561005	447637006
